id,inclinacion_peligrosa
30161,1
30163,1
30174,0
30183,0
30184,0
30194,1
30196,1
30197,1
30201,1
30203,1
30211,1
30215,1
30216,1
30217,0
30222,0
30226,0
30228,0
30230,1
30231,1
30235,1
30236,1
30237,1
30238,1
30244,1
30247,0
30256,0
30262,1
30265,1
30267,0
30277,1
30278,1
30280,0
30282,0
30284,0
30285,0
30290,0
30292,0
30296,0
30298,0
30300,0
30303,0
30305,1
30307,1
30313,1
30314,1
30318,1
30324,1
30326,1
30329,1
30332,1
30333,1
30343,0
30346,0
30347,0
30352,0
30356,0
30357,0
30360,0
30362,0
30364,0
30365,0
30373,1
30374,1
30377,1
30378,1
30384,1
30394,1
30398,0
30408,1
30412,0
30414,0
30416,0
30418,1
30419,1
30422,0
30423,1
30426,1
30430,1
30434,1
30436,1
30439,1
30440,1
30442,1
30443,1
30444,1
30452,1
30454,0
30458,1
30459,1
30460,1
30463,1
30465,1
30468,0
30471,0
30472,1
30473,0
30486,1
30490,1
30494,1
30502,1
30503,0
30504,1
30510,1
30511,1
30513,0
30515,1
30519,1
30524,1
30529,1
30535,1
30539,1
30541,1
30546,1
30547,1
30550,1
30551,1
30552,1
30560,1
30561,1
30570,1
30572,1
30580,1
30585,1
30588,1
30594,1
30603,1
30605,1
30619,1
30640,1
30642,1
30645,1
30653,1
30659,1
30660,1
30664,1
30666,1
30672,1
30675,1
30681,1
30688,1
30694,1
30695,1
30698,1
30701,1
30702,1
30709,1
30712,1
30715,1
30723,1
30724,1
30725,1
30727,1
30731,1
30732,1
30734,1
30738,1
30740,1
30742,1
30744,1
30746,1
30748,1
30749,1
30750,1
30752,1
30754,1
30757,1
30759,1
30762,1
30765,1
30767,1
30768,1
30769,1
30772,1
30775,1
30797,1
30798,1
30799,1
30800,1
30808,1
30809,1
30811,1
30817,1
30819,1
30820,1
30822,1
30826,1
30827,1
30830,1
30831,1
30833,1
30834,1
30840,1
30843,1
30851,1
30853,1
30860,1
30861,1
30863,1
30868,1
30870,1
30878,1
30881,1
30886,1
30888,1
30889,1
30891,1
30892,1
30894,1
30896,1
30898,1
30908,1
30910,1
30911,1
30913,1
30914,1
30916,1
30918,1
30922,1
30924,1
30928,1
30931,1
30932,1
30937,1
30943,1
30946,1
30948,1
30966,1
30971,1
30975,1
30977,1
30981,1
30984,1
30988,1
30989,1
30995,1
30997,1
30998,1
31002,1
31007,1
31008,1
31009,1
31016,1
31019,1
31023,1
31033,1
31036,1
31041,1
31042,1
31045,1
31049,1
31052,1
31055,1
31059,1
31069,1
31072,1
31076,1
31086,1
31088,1
31091,1
31092,1
31093,1
31101,1
31103,1
31104,1
31105,1
31106,1
31107,1
31114,1
31121,1
31128,1
31129,1
31131,1
31132,1
31136,1
31137,1
31151,1
31157,1
31159,1
31165,1
31171,1
31174,1
31180,1
31182,1
31186,1
31191,1
31199,1
31200,1
31203,1
31220,1
31221,1
31227,1
31228,1
31232,1
31241,1
31250,1
31255,1
31257,1
31258,1
31260,1
31267,1
31268,1
31275,1
31276,1
31277,1
31280,1
31285,1
31288,1
31293,1
31300,1
31302,1
31309,1
31315,1
31318,1
31320,1
31322,1
31331,1
31333,1
31337,1
31338,1
31343,1
31347,1
31353,1
31354,1
31355,1
31357,1
31360,1
31366,1
31367,1
31369,1
31371,0
31382,0
31391,0
31399,1
31401,1
31406,0
31409,1
31410,1
31413,1
31421,0
31424,0
31428,0
31429,0
31431,0
31433,0
31438,0
31439,0
31442,0
31445,0
31446,0
31449,0
31452,0
31453,0
31456,0
31460,0
31461,0
31464,0
31465,0
31468,0
31472,0
31475,0
31476,0
31478,1
31482,0
31487,0
31488,0
31493,0
31495,0
31498,0
31505,0
31506,0
31509,1
31510,0
31512,0
31513,0
31523,0
31525,0
31526,0
31531,0
31532,0
31535,0
31537,0
31545,0
31549,0
31551,0
31552,0
31554,1
31557,1
31558,0
31559,1
31563,1
31565,0
31566,0
31567,1
31568,1
31569,0
31571,0
31573,1
31575,1
31577,1
31581,0
31582,0
31586,0
31587,0
31591,0
31592,1
31601,0
31605,0
31606,0
31607,0
31616,0
31619,0
31626,0
31630,0
31633,0
31634,0
31637,0
31638,1
31644,0
31649,1
31652,1
31653,0
31654,0
31655,0
31656,0
31660,0
31676,1
31678,1
31680,0
31683,0
31687,0
31688,0
31693,0
31695,0
31700,0
31702,0
31714,1
31716,1
31726,0
31732,0
31734,1
31736,0
31740,0
31741,0
31745,0
31746,0
31751,0
31752,0
31753,0
31754,0
31759,0
31762,0
31767,0
31780,0
31790,0
31793,0
31795,0
31797,0
31799,1
31800,0
31802,0
31803,0
31805,0
31807,0
31811,0
31812,0
31815,0
31823,1
31825,0
31828,1
31837,0
31838,0
31839,0
31840,0
31843,0
31845,0
31848,0
31849,0
31855,0
31860,0
31861,0
31863,0
31874,0
31875,0
31879,0
31881,0
31884,0
31886,0
31892,0
31894,1
31900,0
31901,0
31903,0
31904,0
31911,0
31915,0
31922,0
31927,1
31933,0
31934,0
31936,0
31939,0
31941,0
31944,1
31953,0
31957,0
31963,0
31965,0
31967,0
31971,0
31980,0
31981,1
31983,0
31984,0
31988,0
31999,0
32002,0
32008,0
32013,0
32014,0
32015,0
32023,0
32027,0
32030,0
32035,1
32042,0
32044,0
32050,0
32054,0
32059,0
32064,0
32068,0
32069,0
32070,0
32072,0
32078,0
32082,0
32083,0
32084,1
32088,0
32089,0
32090,1
32092,0
32099,1
32101,0
32103,0
32115,0
32116,0
32118,0
32120,0
32127,1
32131,0
32134,0
32135,0
32136,0
32140,0
32144,0
32145,0
32146,0
32147,0
32150,0
32160,0
32161,0
32164,1
32169,0
32171,0
32172,0
32179,0
32186,0
32188,0
32191,1
32200,1
32205,1
32206,0
32207,0
32209,0
32213,0
32223,0
32225,0
32227,0
32233,0
32237,0
32241,0
32242,0
32244,0
32246,0
32249,0
32250,0
32251,0
32252,0
32255,0
32257,0
32258,1
32262,0
32266,0
32275,0
32276,0
32280,0
32284,1
32286,0
32287,0
32294,0
32297,0
32310,0
32313,0
32317,0
32322,0
32323,0
32326,0
32328,0
32331,0
32335,0
32336,0
32342,0
32343,0
32345,0
32354,0
32355,0
32363,0
32364,1
32366,0
32369,0
32377,0
32384,1
32387,0
32389,1
32390,1
32393,0
32394,0
32395,0
32400,0
32404,0
32408,0
32410,1
32413,0
32417,0
32418,0
32419,0
32421,0
32423,0
32428,0
32430,0
32432,0
32434,0
32438,0
32439,0
32443,0
32444,0
32445,0
32449,0
32450,0
32463,0
32464,0
32465,0
32466,0
32475,0
32476,1
32481,0
32494,1
32495,0
32496,0
32500,0
32501,0
32516,1
32521,1
32534,0
32535,0
32536,0
32537,0
32538,0
32542,1
32544,0
32545,0
32546,0
32549,0
32550,1
32553,0
32554,1
32555,0
32558,1
32563,1
32564,0
32566,0
32570,0
32576,0
32580,0
32584,0
32585,0
32586,0
32589,0
32595,0
32597,0
32603,0
32604,0
32605,0
32606,0
32608,0
32613,0
32615,0
32616,0
32621,0
32623,0
32627,0
32632,0
32636,0
32640,0
32645,0
32647,1
32651,0
32655,0
32657,0
32660,0
32664,0
32667,0
32668,0
32672,0
32674,0
32675,0
32684,0
32688,0
32691,0
32692,0
32694,0
32698,0
32699,0
32700,0
32702,0
32703,0
32704,0
32705,0
32719,0
32720,0
32727,0
32728,0
32741,0
32746,1
32753,0
32754,0
32756,0
32758,0
32759,0
32763,0
32774,1
32776,0
32778,0
32781,1
32782,0
32783,0
32785,0
32787,0
32790,1
32795,1
32800,0
32804,1
32810,0
32813,1
32818,0
32819,0
32821,0
32822,1
32824,0
32828,0
32829,0
32830,0
32831,1
32832,0
32835,0
32836,0
32844,1
32847,1
32848,0
32849,0
32851,0
32853,0
32854,0
32856,0
32857,0
32860,1
32870,0
32871,0
32873,1
32878,1
32881,0
32889,0
32890,0
32891,0
32892,0
32896,0
32897,0
32899,0
32904,1
32905,0
32906,0
32908,0
32913,0
32914,1
32920,0
32921,0
32924,0
32925,0
32927,0
32931,0
32939,0
32941,0
32954,0
32955,0
32958,0
32960,0
32961,0
32967,0
32972,0
32974,1
32975,1
32976,0
32979,0
32982,0
32986,0
32987,0
32988,0
32993,0
32997,1
32998,0
33000,0
33004,0
33010,0
33011,0
33014,0
33016,0
33019,0
33023,1
33026,0
33028,0
33032,0
33035,0
33042,0
33043,0
33045,0
33047,0
33048,1
33050,0
33053,1
33057,0
33060,0
33062,0
33068,0
33071,0
33072,0
33075,0
33079,1
33084,1
33088,0
33089,0
33091,0
33092,0
33096,0
33101,0
33104,0
33105,0
33107,0
33110,0
33111,0
33112,0
33117,0
33126,1
33127,0
33128,0
33133,0
33134,0
33141,0
33143,0
33158,0
33162,0
33165,0
33167,0
33169,0
33172,0
33173,0
33178,0
33179,0
33180,0
33184,0
33185,0
33186,0
33187,1
33189,0
33194,0
33204,1
33206,0
33207,0
33208,0
33214,1
33217,0
33221,0
33223,1
33230,0
33233,0
33235,0
33242,0
33243,0
33244,0
33245,0
33246,0
33250,0
33251,0
33256,0
33257,1
33262,0
33268,1
33276,1
33279,0
33280,0
33285,0
33287,0
33291,0
33292,0
33298,0
33302,1
33303,0
33305,0
33307,0
33314,0
33316,0
33323,0
33326,0
33327,0
33328,0
33329,0
33334,0
33335,1
33343,1
33346,0
33354,0
33356,0
33357,1
33365,0
33368,1
33372,0
33374,0
33378,0
33380,1
33381,0
33382,0
33384,1
33387,0
33390,0
33391,0
33393,0
33397,0
33399,0
33400,1
33402,0
33403,1
33408,0
33411,0
33412,0
33415,0
33418,0
33420,0
33426,0
33427,0
33428,1
33432,0
33435,1
33436,0
33439,1
33446,0
33451,0
33456,1
33467,1
33474,0
33476,1
33482,0
33484,0
33485,0
33487,1
33489,0
33491,0
33492,0
33493,0
33494,0
33496,0
33500,0
33504,1
33507,0
33508,0
33510,0
33515,0
33520,0
33528,0
33529,0
33534,0
33535,0
33538,0
33541,0
33548,0
33549,0
33552,0
33555,0
33556,0
33558,1
33559,0
33560,0
33568,0
33573,0
33576,0
33579,0
33581,0
33582,0
33584,0
33585,0
33590,0
33595,0
33600,1
33601,1
33607,0
33611,0
33617,0
33625,0
33629,0
33635,0
33637,0
33638,0
33645,1
33648,1
33653,0
33663,0
33671,0
33676,0
33678,0
33679,1
33684,0
33687,0
33688,0
33701,1
33703,0
33704,0
33708,0
33713,0
33714,0
33715,0
33716,0
33717,0
33718,0
33721,0
33722,0
33724,0
33727,0
33730,0
33732,0
33738,0
33742,0
33745,0
33749,0
33750,0
33753,0
33756,1
33758,0
33759,0
33760,0
33764,0
33768,0
33773,0
33777,0
33779,0
33786,0
33788,0
33791,0
33797,0
33798,0
33801,0
33804,0
33807,0
33810,0
33811,0
33812,1
33818,0
33824,1
33826,1
33829,0
33830,0
33832,0
33834,0
33835,1
33836,0
33839,0
33845,0
33850,0
33852,1
33854,0
33856,0
33858,1
33863,0
33866,0
33870,0
33874,0
33878,0
33880,0
33883,1
33887,0
33896,0
33899,1
33903,0
33911,0
33913,0
33926,0
33929,0
33932,0
33939,0
33940,1
33943,0
33947,0
33948,1
33951,0
33954,0
33955,0
33960,0
33967,1
33969,0
33970,0
33972,0
33975,0
33976,0
33980,1
33981,0
33984,1
33985,0
33986,1
33997,1
33999,0
34001,0
34009,0
34010,0
34015,0
34019,0
34026,0
34047,0
34048,0
34049,0
34051,0
34052,0
34055,0
34059,0
34073,1
34083,1
34092,1
34093,1
34096,0
34098,0
34107,0
34112,1
34114,0
34120,1
34121,1
34129,1
34130,1
34134,1
34139,1
34141,1
34144,1
34145,1
34147,1
34148,1
34149,1
34160,1
34163,1
34164,1
34168,1
34171,1
34172,0
34179,1
34183,1
34186,1
34190,1
34193,1
34195,1
34197,1
34199,1
34201,1
34202,1
34207,1
34209,0
34211,1
34220,1
34223,1
34225,1
34228,1
34230,1
34231,1
34232,1
34238,1
34249,1
34269,1
34272,1
34274,1
34277,1
34279,1
34280,1
34281,1
34291,1
34294,1
34295,1
34305,1
34306,1
34307,1
34308,1
34309,1
34310,1
34312,1
34313,1
34317,1
34329,1
34331,1
34332,1
34334,1
34335,1
34341,1
34348,1
34349,0
34361,1
34362,1
34368,1
34372,1
34376,1
34377,1
34378,1
34380,1
34382,0
34386,1
34391,1
34400,1
34401,1
34408,1
34410,1
34411,1
34428,1
34429,1
34430,1
34435,1
34448,0
34451,1
34452,1
34454,0
34456,1
34458,1
34461,1
34465,1
34467,1
34471,0
34472,1
34474,1
34475,1
34479,1
34485,1
34487,0
34490,1
34494,1
34497,1
34499,1
34504,1
34508,1
34509,1
34510,1
34511,1
34512,1
34513,1
34520,1
34522,1
34523,1
34525,1
34529,1
34530,1
34536,1
34538,1
34539,1
34542,1
34543,1
34546,1
34553,1
34554,1
34555,1
34560,1
34562,1
34566,1
34569,1
34571,1
34573,1
34575,1
34576,1
34578,1
34581,1
34584,1
34590,1
34597,1
34599,1
34602,0
34604,1
34605,1
34606,1
34609,1
34620,1
34621,1
34625,1
34626,1
34638,1
34643,1
34652,1
34657,0
34659,0
34665,1
34670,1
34671,1
34673,1
34676,1
34687,1
34689,1
34692,0
34695,0
34697,0
34698,0
34701,0
34707,0
34716,0
34721,0
34722,0
34724,1
34731,0
34732,0
34733,1
34734,0
34735,1
34737,0
34750,1
34756,1
34757,0
34759,0
34760,0
34761,0
34768,0
34770,1
34774,0
34775,1
34779,0
34781,0
34783,0
34788,1
34789,1
34795,1
34796,1
34802,1
34807,1
34810,1
34816,1
34823,1
34825,0
34826,1
34828,1
34847,1
34852,1
34853,0
34854,1
34856,1
34860,1
34861,0
34862,0
34864,0
34867,1
34869,1
34870,1
34873,0
34881,0
34884,0
34887,0
34888,0
34890,1
34891,0
34892,0
34895,0
34901,1
34910,1
34913,0
34914,0
34915,0
34916,0
34918,0
34923,0
34925,0
34934,0
34935,0
34937,1
34938,1
34939,0
34942,1
34943,1
34947,0
34951,0
34959,0
34960,0
34963,0
34965,0
34967,0
34970,0
34971,0
34972,0
34981,0
34983,0
34984,1
34985,1
34986,1
34989,0
34991,0
34992,0
34999,0
35000,1
35001,1
35002,1
35004,0
35009,1
35011,0
35020,0
35023,0
35025,0
35030,0
35033,1
35035,0
35037,0
35042,1
35045,0
35049,1
35058,0
35063,0
35073,1
35075,0
35077,1
35081,1
35084,0
35088,1
35092,0
35094,0
35097,0
35098,0
35099,0
35101,0
35105,0
35116,0
35121,0
35127,0
35128,0
35130,0
35131,0
35133,0
35135,0
35137,0
35139,0
35141,0
35143,0
35144,0
35147,1
35150,1
35155,0
35157,0
35168,0
35169,0
35171,1
35175,0
35179,0
35180,0
35184,0
35186,0
35193,0
35201,1
35202,0
35207,0
35209,0
35218,0
35222,0
35232,1
35233,0
35234,0
35239,0
35243,0
35245,0
35250,0
35257,0
35263,0
35269,1
35276,0
35277,0
35282,0
35283,0
35287,0
35292,0
35294,0
35299,1
35302,0
35304,1
35311,0
35313,0
35317,0
35320,0
35325,0
35328,1
35329,0
35336,0
35343,0
35348,1
35350,1
35353,1
35354,1
35356,0
35357,0
35358,0
35370,0
35371,0
35379,0
35381,1
35382,1
35383,0
35384,0
35386,0
35387,1
35388,0
35395,0
35401,0
35410,1
35413,1
35415,1
35416,0
35420,1
35424,0
35426,0
35427,0
35430,0
35434,0
35435,0
35437,0
35438,0
35445,0
35447,0
35454,0
35456,0
35458,1
35463,0
35467,0
35468,0
35469,0
35473,0
35474,0
35477,0
35478,0
35481,0
35489,0
35509,0
35511,0
35512,1
35514,0
35516,0
35519,0
35525,0
35529,0
35531,1
35538,0
35547,1
35552,0
35559,0
35561,1
35563,1
35566,1
35567,1
35570,1
35572,1
35580,1
35582,1
35589,1
35592,0
35594,1
35609,1
35610,1
35613,1
35614,1
35616,1
35618,1
35620,1
35624,1
35625,1
35631,0
35632,1
35633,0
35634,1
35637,1
35638,1
35640,1
35641,1
35642,1
35643,1
35650,1
35651,1
35652,1
35656,1
35658,1
35660,1
35662,1
35666,1
35669,1
35673,1
35688,1
35692,1
35693,1
35697,1
35703,1
35704,1
35707,1
35712,1
35713,1
35715,1
35716,1
35718,1
35722,1
35723,1
35724,1
35734,1
35735,1
35740,1
35744,1
35745,1
35747,1
35756,1
35757,1
35761,1
35765,0
35768,1
35771,1
35773,1
35779,1
35783,1
35785,1
35788,1
35791,1
35793,1
35799,1
35800,1
35801,1
35802,1
35810,1
35816,1
35817,1
35821,1
35823,1
35833,1
35846,1
35848,1
35850,1
35854,1
35856,1
35861,1
35862,1
35867,1
35868,1
35873,1
35875,1
35878,1
35882,0
35884,1
35886,1
35888,1
35893,1
35894,0
35899,1
35905,1
35906,1
35910,1
35915,1
35916,1
35921,1
35925,1
35928,1
35930,1
35934,1
35936,1
35939,1
35940,1
35944,1
35945,1
35956,1
35958,1
35961,1
35965,1
35976,1
35981,1
35984,1
35987,1
35988,0
35989,1
35993,1
35998,1
36001,1
36003,1
36006,1
36017,1
36018,1
36020,1
36031,1
36032,1
36035,1
36036,1
36037,1
36043,1
36051,1
36057,1
36061,1
36067,1
36074,0
36076,0
36077,0
36084,0
36085,1
36101,1
36103,1
36104,1
36105,1
36108,1
36109,0
36114,0
36119,1
36126,0
36140,0
36141,0
36144,0
36145,0
36149,1
36153,1
36154,0
36158,1
36161,1
36163,0
36165,1
36166,0
36167,1
36169,1
36171,1
36172,0
36175,0
36178,0
36184,1
36190,1
36193,1
36194,0
36195,1
36197,0
36202,0
36204,0
36207,0
36213,0
36215,0
36217,0
36221,1
36230,0
36235,1
36237,0
36239,1
36240,0
36246,0
36249,1
36254,0
36257,0
36259,0
36262,0
36270,0
36281,0
36282,0
36284,0
36287,0
36288,0
36291,1
36292,0
36294,1
36300,1
36305,1
36311,1
36319,0
36322,1
36323,0
36331,0
36342,0
36345,0
36348,0
36351,0
36352,0
36355,0
36356,0
36357,0
36358,0
36364,0
36366,0
36368,0
36370,0
36372,0
36373,0
36374,1
36378,1
36382,0
36383,0
36385,0
36386,1
36390,0
36393,1
36397,1
36398,0
36402,0
36407,0
36408,0
36415,1
36420,0
36421,1
36426,1
36429,0
36432,0
36434,1
36435,0
36437,0
36438,1
36439,0
36446,0
36447,0
36450,1
36454,1
36456,0
36461,0
36462,0
36463,0
36464,1
36465,0
36467,0
36468,0
36469,0
36470,0
36474,0
36476,0
36479,0
36481,0
36486,0
36487,0
36492,0
36496,0
36499,0
36500,0
36511,0
36512,0
36513,1
36527,0
36528,0
36533,0
36535,0
36536,0
36537,0
36538,0
36543,0
36551,1
36552,0
36554,0
36556,0
36560,0
36563,1
36569,0
36570,1
36571,0
36573,0
36578,0
36579,1
36580,0
36581,0
36595,1
36601,0
36602,0
36611,1
36615,1
36620,1
36627,1
36628,0
36630,0
36642,0
36644,0
36646,0
36647,0
36649,0
36653,1
36657,0
36659,0
36661,0
36662,1
36663,1
36664,0
36672,1
36675,0
36685,0
36690,0
36692,0
36693,0
36703,0
36704,0
36705,0
36709,1
36712,0
36717,0
36722,0
36725,0
36727,0
36728,0
36733,0
36734,0
36737,0
36738,1
36739,0
36740,0
36744,0
36750,1
36753,0
36754,0
36756,0
36758,0
36763,1
36765,1
36771,0
36773,0
36777,0
36778,0
36787,1
36788,1
36793,0
36801,0
36805,0
36809,0
36814,0
36818,0
36819,0
36821,0
36827,0
36836,0
36840,1
36842,0
36851,1
36857,0
36860,0
36862,0
36864,0
36865,0
36869,0
36871,1
36872,1
36874,0
36880,1
36882,0
36884,0
36888,0
36893,0
36898,0
36899,0
36902,0
36904,0
36905,0
36920,0
36922,1
36924,0
36931,1
36933,1
36935,0
36939,1
36942,0
36946,0
36949,1
36950,0
36961,1
36967,0
36969,1
36971,0
36974,0
36983,1
36985,1
36986,1
36987,0
36988,0
36992,0
36998,0
37003,0
37005,1
37007,0
37009,0
37012,0
37017,0
37021,0
37025,0
37033,1
37034,0
37036,1
37037,1
37044,1
37052,1
37071,0
37093,1
37094,1
37099,1
37104,1
37106,1
37108,1
37109,1
37111,0
37113,0
37115,0
37116,0
37117,0
37118,0
37122,0
37123,0
37126,0
37128,0
37129,0
37131,0
37135,0
37139,0
37140,0
37142,1
37148,1
37149,1
37156,1
37164,0
37170,0
37171,1
37173,0
37175,0
37183,0
37184,0
37185,0
37186,0
37188,1
37191,1
37196,1
37198,1
37199,1
37203,1
37204,1
37211,1
37217,1
37218,1
37219,0
37223,1
37225,1
37226,1
37232,1
37241,1
37242,1
37248,1
37251,0
37252,1
37253,0
37258,1
37259,1
37261,1
37263,1
37264,1
37270,1
37275,1
37278,1
37279,1
37285,1
37293,1
37300,1
37302,1
37304,0
37306,0
37314,1
37316,1
37317,1
37320,1
37324,1
37325,1
37332,1
37333,1
37345,1
37350,1
37351,1
37353,1
37358,1
37360,1
37361,1
37363,1
37374,1
37376,1
37378,1
37381,1
37383,1
37386,1
37387,1
37389,1
37390,1
37392,1
37394,1
37396,1
37409,1
37410,1
37412,1
37414,1
37419,1
37420,1
37428,1
37429,1
37430,1
37431,1
37432,1
37433,1
37434,1
37437,1
37439,1
37445,1
37446,1
37449,1
37453,1
37454,1
37459,1
37460,1
37463,1
37466,1
37478,1
37481,1
37485,1
37486,1
37487,1
37489,1
37490,1
37496,1
37499,1
37501,1
37506,1
37507,1
37510,1
37513,1
37519,1
37521,1
37526,1
37527,1
37534,1
37535,1
37536,1
37549,1
37552,1
37557,1
37561,1
37563,1
37566,1
37570,1
37572,1
37576,1
37582,1
37588,1
37590,1
37593,1
37597,1
37605,1
37612,1
37615,1
37617,1
37620,1
37623,1
37625,1
37626,1
37635,1
37636,1
37641,1
37647,1
37648,1
37653,1
37656,1
37657,1
37661,1
37663,1
37666,1
37671,1
37675,1
37681,1
37688,1
37690,1
37692,1
37696,1
37698,1
37699,1
37701,1
37709,1
37711,1
37713,1
37714,1
37717,1
37728,1
37729,1
37730,1
37731,1
37734,1
37736,1
37738,0
37740,1
37741,1
37746,1
37756,1
37757,1
37761,1
37762,1
37763,1
37766,1
37767,1
37774,1
37777,1
37778,1
37781,1
37788,1
37789,1
37795,1
37799,1
37801,1
37804,1
37807,1
37812,1
37814,1
37815,1
37819,1
37821,1
37823,1
37825,1
37828,1
37829,1
37833,1
37835,0
37844,1
37848,1
37849,1
37854,1
37856,1
37859,1
37865,0
37868,1
37873,0
37877,0
37878,1
37881,1
37883,1
37884,1
37885,1
37894,1
37895,1
37898,1
37899,1
37904,1
37905,1
37916,1
37925,1
37929,1
37931,1
37933,1
37938,1
37940,1
37947,1
37948,1
37951,1
37959,1
37965,1
37967,1
37973,1
37975,1
37980,1
37984,0
37989,1
37990,1
37994,1
37995,1
37996,1
38000,1
38001,1
38003,1
38006,0
38007,1
38008,1
38015,1
38017,1
38026,1
38029,1
38030,1
38038,1
38044,1
38046,1
38055,1
38062,1
38069,1
38071,1
38072,1
38073,1
38076,1
38082,1
38085,1
38086,1
38094,1
38098,1
38099,1
38102,1
38103,1
38104,1
38106,1
38107,1
38124,1
38126,1
38128,1
38129,1
38133,1
38139,1
38145,1
38146,1
38148,1
38152,1
38154,1
38156,1
38157,1
38158,1
38160,1
38164,1
38165,1
38168,1
38173,1
38175,1
38181,0
38183,1
38190,1
38192,1
38199,1
38200,1
38210,1
38213,1
38218,1
38222,1
38231,1
38236,1
38241,1
38245,1
38248,1
38249,1
38254,1
38257,1
38262,1
38263,1
38264,1
38265,1
38266,1
38273,1
38275,1
38276,1
38277,1
38278,1
38280,1
38282,1
38290,1
38292,1
38295,1
38304,1
38309,1
38320,1
38323,1
38324,1
38330,1
38336,1
38337,1
38339,1
38344,1
38345,1
38350,1
38361,1
38363,1
38365,1
38372,1
38373,1
38376,1
38377,1
38378,1
38382,1
38389,1
38393,1
38399,1
38402,1
38408,1
38409,1
38424,1
38425,1
38429,1
38434,1
38443,1
38446,1
38452,1
38457,1
38459,1
38460,1
38466,1
38467,1
38469,1
38470,1
38478,1
38480,1
38490,1
38497,1
38502,1
38505,1
38514,1
38516,1
38520,1
38522,1
38524,1
38526,1
38536,1
38537,1
38540,1
38542,1
38547,1
38548,1
38549,1
38552,1
38554,1
38561,1
38565,1
38584,1
38585,1
38590,1
38592,1
38596,1
38597,1
38599,1
38601,1
38603,1
38604,1
38608,1
38611,1
38612,1
38614,1
38618,1
38623,1
38628,1
38633,1
38634,1
38637,1
38640,1
38642,1
38644,1
38649,1
38650,1
38651,1
38654,1
38657,1
38665,1
38668,1
38669,1
38671,1
38677,1
38685,1
38687,1
38689,1
38691,1
38693,1
38696,1
38697,1
38698,1
38700,1
38704,1
38709,1
38710,1
38714,1
38715,1
38716,1
38717,1
38719,1
38720,1
38723,1
38727,1
38729,1
38734,1
38737,1
38743,1
38744,1
38747,1
38751,1
38752,1
38755,1
38756,1
38757,1
38761,1
38763,1
38768,1
38770,1
38775,1
38779,1
38784,1
38787,1
38800,1
38801,1
38806,1
38807,1
38812,1
38814,1
38815,1
38819,1
38820,1
38821,1
38824,1
38828,1
38830,1
38834,1
38842,1
38844,1
38845,1
38847,1
38852,1
38863,1
38865,1
38867,1
38868,1
38869,1
38872,1
38873,1
38875,1
38887,1
38896,1
38898,1
38899,1
38900,1
38901,1
38906,1
38907,1
38908,1
38911,1
38915,1
38916,1
38918,1
38920,1
38921,1
38922,1
38924,1
38929,1
38930,1
38931,1
38936,1
38938,1
38942,1
38946,1
38948,1
38949,1
38962,1
38963,1
38964,1
38970,1
38971,1
38972,1
38978,1
38981,1
38988,1
38990,1
38994,1
39000,1
39003,1
39004,1
39007,1
39011,1
39013,1
39014,1
39017,1
39018,1
39019,1
39024,1
39025,1
39030,1
39031,1
39032,1
39047,1
39048,1
39051,1
39057,1
39062,1
39070,1
39073,1
39075,1
39077,1
39083,1
39091,1
39094,1
39095,1
39101,1
39103,1
39104,1
39115,1
39119,1
39120,1
39125,1
39126,1
39127,1
39132,1
39134,1
39142,1
39143,1
39146,1
39148,1
39149,1
39155,1
39157,1
39158,1
39161,0
39162,1
39168,1
39172,1
39175,1
39179,1
39180,1
39182,1
39184,1
39185,1
39187,1
39189,1
39190,1
39197,1
39202,1
39207,1
39211,1
39212,1
39215,1
39219,1
39223,1
39224,1
39240,1
39244,1
39252,1
39253,1
39256,1
39262,1
39273,1
39278,1
39283,1
39290,1
39298,1
39302,1
39303,1
39310,1
39311,1
39316,1
39317,1
39327,1
39331,1
39333,1
39336,1
39338,1
39340,1
39343,1
39348,1
39358,1
39363,1
39364,1
39376,1
39378,1
39381,1
39390,1
39391,1
39393,1
39396,1
39400,1
39401,1
39406,1
39407,1
39411,1
39412,1
39416,1
39418,1
39420,1
39421,1
39430,1
39432,1
39434,1
39438,1
39439,1
39444,1
39447,1
39449,1
39451,1
39452,1
39456,1
39457,1
39468,1
39469,1
39474,1
39483,1
39490,1
39493,1
39494,1
39498,1
39502,1
39504,1
39505,1
39511,1
39513,1
39516,1
39520,1
39523,1
39525,1
39532,1
39533,1
39535,1
39537,1
39542,1
39543,1
39545,1
39551,1
39552,1
39553,1
39557,1
39568,1
39573,1
39576,1
39578,1
39579,1
39587,1
39589,1
39594,1
39600,1
39613,1
39617,1
39620,1
39622,1
39625,1
39627,1
39635,1
39637,1
39641,1
39642,1
39643,1
39644,1
39645,1
39649,1
39651,1
39652,1
39656,1
39659,1
39669,1
39671,1
39673,1
39675,1
39676,1
39677,1
39678,1
39684,1
39685,1
39687,1
39693,1
39697,1
39698,1
39705,0
39710,1
39719,1
39721,0
39725,0
39730,1
39735,0
39737,0
39739,0
39740,0
39742,0
39743,0
39752,0
39754,0
39758,1
39761,1
39762,1
39763,1
39769,0
39770,0
39772,0
39773,1
39782,0
39784,0
39785,0
39787,0
39790,1
39798,1
39800,0
39801,1
39802,0
39811,0
39814,1
39817,0
39825,0
39827,0
39828,0
39832,0
39833,0
39846,0
39848,0
39851,0
39854,1
39856,0
39857,0
39858,0
39860,0
39861,0
